tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
730	Lack of internet access or transportation are significant barriers to receiving the vaccine — especially for Arizona’s underserved communities. Programs like this will go a long way to helping close the gap and get more vaccines in arms. https://t.co/pBmM9wXOkb	yes	no	yes	no	no	no	no
731	For many of us, the conversations we have with family are some of the most valuable. They’re where we go to for advice and support. We listened in on some of those chats, to hear directly from families their experiences, thoughts and feelings on the Covid-19 vaccines. https://t.co/OfSsu70C5p	no	nan	nan	nan	nan	no	no
732	.@aslavitt46 on updating vaccines against covid-19 variants: “Each of the vaccine companies -- both the ones that have been approved and the candidates — have plans to continue to update their vaccines, and if need be, create boosters.” https://t.co/ObL0ozddMH https://t.co/XRTCvLqkLU	no	nan	nan	nan	nan	no	no
733	Black residents in Michigan account for roughly 21% of the state's COVID-19 deaths despite being just 14% of the state's population. To decrease the number of deaths, officials are using a CDC-recommended formula to distribute vaccines to minority groups. https://t.co/OhMCW3Fwhd	yes	no	yes	no	no	no	no
734	Pfizer's shot causes mortality 100s of times greater in young people compared to mortality from coronavirus without the vaccine, and dozens more in the elderly... https://healthimpactnewsDOTcom/2021/death-rates-skyrocket-in-israel-following-pfizer-experimental-covid-vaccines/	yes	yes	yes	yes	yes	yes	yes
735	Men and women tend to respond differently to many kinds of vaccines, including the Covid-19 vaccines. Researchers say it is probably because of a mix of factors, including hormones, genes and the dosing of the shots. https://t.co/ZqAskWgJVB	yes	no	yes	no	no	no	no
736	Great news for Ontario and Canada. @GovCanHealth's approval of the Johnson &amp; Johnson COVID-19 vaccine means we have yet another tool in our arsenal to get Ontario back on the path to recovery &amp; normalcy. We are laser-focused on getting vaccines into arms as quickly as possible. https://t.co/YE95kEBMBX	yes	no	yes	no	no	no	no
737	In good news, the US 7-day average of vaccines administered has exceeded 2 million for the first time and is only increasing. https://t.co/bWkDHsluCY https://t.co/Yf7bx7nwEV	yes	no	yes	no	no	no	no
738	On vaccines and health, support for workers and small businesses, and protecting vulnerable communities across the country – the Liberal government is taking strong action to help Canadians get through this global crisis together. Learn how: https://t.co/RN8hcs88pO https://t.co/KaxttV7O0J	yes	no	yes	no	no	no	no
739	The United States, the wealthiest nation in the world, with the highest number of Covid-19 deaths — now over half a million — should be leading the charge to share life-saving vaccines and treatments around the globe. https://t.co/tw2yy0ayAU	yes	no	yes	no	no	no	no
740	The Pfizer and Moderna COVID-19 vaccines appear safe for pregnant women based on data from the CDC's surveillance programs. https://t.co/WcitFPkMvQ	yes	no	yes	no	no	no	no
741	🇬🇭🇨🇮 Ghana and Ivory Coast are the first nations in the world to receive Covid-19 vaccines through Covax. The global vaccine equity scheme aims to provide at least 2 billion doses to lower-income countries https://t.co/HiwwzPGMdK https://t.co/gVKroXYFDu	yes	no	yes	no	no	no	no
742	Australia’s COVID-19 vaccination program begins today for our first priority groups. For updated information on the rollout to priority groups and where to access the #COVID19 vaccine, visit https://t.co/g4IbPPSzQn #coronavirus #COVID19vaccines https://t.co/oXm6oC8aAE	yes	no	yes	no	no	no	no
743	Africa needs access to Covid-19 vaccines, in sufficient quantities, quickly and at affordable prices.@EmmanuelMacron @AUC_MoussaFaki @CyrilRamaphosa @BillGates @KGeorgieva @NOIweala @antonioguterres @POTUS @PaulKagame @DrTedros @AbiyAhmedAli @KamalaHarris @AminaJMohammed	yes	no	yes	no	no	no	no
744	Michigan is doing a good job of getting vaccines into arms. Some of the rural health departments have been outstanding. Thank you @POTUS, @GovWhitmer &amp; all the hard working nurses &amp; support people making this happen! #wtpBLUE #Fresh https://t.co/a8j1f0f1mV	no	nan	nan	nan	nan	no	no
745	No reason China should worry about Quad (US, India, Japan, Aus) when they talk climate change, vaccines. US, India combined account for over 1/3 of global cases and more than 1/4 of global deaths from Covid-19. A lot to talk about and more to work on. Much to learn from E Asia.	yes	nan	yes	yes	no	no	yes
746	Excellent #CovidVaccine news 👏 BNT162b2 (Pfizer vaccine) can neutralize three #VariantsOfConcern - UK (B.1.1.7 lineage), South Africa (B.1.351 lineage), and Brazil (P.1 lineage). https://t.co/QrBPEIgPSA #COVID https://t.co/Z1RFGLdLGu	yes	no	yes	no	no	no	no
747	Thank you to the Government of India for the donation of the 100,000 doses of the AstraZeneca vaccine. The vaccines arrived this afternoon and is a boost to our COVID-19 Vaccination exercise that will start on 10 March 2021. https://t.co/ka3lcWG6TW	yes	no	yes	no	no	no	no
748	Manufacturers must reveal crucial information about how COVID vaccine works It's possible that significant information that may be used to predict obvious potential short-term and long-term risks from the COVID-19 vaccines is being covered up. https://t.co/9MzHogqpZM	no	nan	nan	nan	nan	yes	yes
749	Pfizer and BioNTech will exceed their original global target for COVID-19 vaccines by as much as 20% this year, Pfizer Chief Executive Albert Bourla told @Reuters https://t.co/HJoIm8X8V0 https://t.co/Jy0RZok8Sk	yes	no	yes	no	no	no	no
750	You may experience side effects after your #COVID19 vaccine. This is because vaccines work by triggering a response in a person's immune system. Most side effects are mild and only last a short time. More on the vaccine: ▶️ https://t.co/6ePOXYDfmG https://t.co/xb666J4Gcn	yes	no	yes	no	no	no	no
751	It was just this week that we found out the Johnson &amp; Johnson vaccine was approved. Now on Friday, those vaccines are going into Minnesotans’ arms.   To the @Vikings team who stepped up and set up a vaccination site in record time, thank you. Fighting COVID is a team effort. https://t.co/JM0gTZX8N6	yes	no	yes	no	no	no	no
752	JJ vaccine does what Moderna and Pfizer do - it keeps you protected from severe Covid and prevents hospitalization and death. When my patients ask me which vaccine to take, trust that I’ll be telling them to take any of the three vaccines they can get.	yes	no	yes	no	no	no	no
753	It's OK to have questions about the COVID-19 vaccines...get the answers at https://t.co/aoM1GnuEs1 and let's get back to being together! @AdCouncil	no	nan	nan	nan	nan	no	no
754	The COVID-19 vaccine was only made available to the public after meeting strict safety and effectiveness criteria. Vaccines work by teaching your immune system how to defend itself against attack from the virus. Read more: https://t.co/MPCevFV6SM https://t.co/ryk02jSGOR	yes	no	yes	no	no	no	no
755	Just got #CovidVaccine shot #2. Grateful to truth based science to have safe and effective vaccines available. Please get vaccinated when you’re able. The #BidenHarris #Covid_19 plan will use a whole-of-government approach to get the pandemic under control. #WearAMask https://t.co/cil4YLCeDz	yes	no	yes	no	no	no	no
756	Great to be at Concordia Lutheran Church in Brevard County to announce an additional vaccination site that will provide 4,000 Johnson &amp; Johnson vaccines over four days to seniors age 65 and older. More here - https://t.co/Jg3GSFCvuX https://t.co/HHPMLGrXZA	yes	no	yes	no	no	no	no
757	Operation Warp Speed leaders waited more than two months to approve a plan to distribute and administer Covid-19 vaccines proposed by U.S. health officials, administration officials said https://t.co/pwcoXO17IR	yes	no	yes	yes	no	no	no
758	I see that #AstraZeneca paid a lot to #media but truth is that their vaccine as all COVID-19 #vaccines are unproved and may or may not prevent COVID-19. https://t.co/B7PGAyudn0 Evidence in my blog. Rest is propaganda loves. If someone says opposite he/she is paid to state it. https://t.co/tC5vZGYB7t	yes	nan	yes	yes	yes	yes	yes
759	Alaska makes vaccines available to those 16 and older, becoming 1st state to remove eligibility. The state has become a leader in quickly vaccinating its residents, benefiting from relationships with tribal health organizations. requirements https://t.co/ZIgp9on2AW	yes	no	yes	no	no	no	no
760	Dr. Ashish Jha says on @the_herald podcast "we now have a pretty high degree of certainty" that Covid vaccines reduce transmission and says his best guess is that they reduce transmission by 70-90%. https://t.co/Gf1Yxen5pf	yes	no	yes	no	no	no	no
761	Read more about how the EU, UK, US and others are blocking the expansion of vaccine production at the WTO, thus prolonging the pandemic. From the WTO: https://t.co/tHLPGjC8DY Detailed Q&amp;A from Human Rights Watch: https://t.co/3vOYZT2Fae https://t.co/zNZzrT6DF6	yes	nan	yes	yes	yes	yes	yes
762	The proposal led by India and South Africa urged the WTO to temporarily waive off intellectual property rights for vaccines and Covid-19 related treatment https://t.co/v1DstMUQXA	yes	no	yes	no	no	no	no
763	South Africa, India, and more than 100 other nations have called on the World Trade Organization to temporarily waive patents for COVID-19 vaccines https://t.co/vxEn8RURWr https://t.co/ULseR92LMf	yes	no	yes	no	no	no	no
764	The FDA set a goal for Covid-19 vaccines trials of an efficacy rate of at least 50% and a confidence interval lower bound of no lower than 30%. Here are efficacy confidence intervals from major coronavirus vaccine trials. https://t.co/N1it9ZKnQW https://t.co/yWtdaiLS0l	yes	no	yes	no	no	no	no
765	Creating the foundation today to address challenges of tomorrow: we’re evaluating a 3rd dose of our #COVID19 vaccine against current &amp; new variants. We’re also discussing regulatory pathways similar to that of the flu vaccine to adapt vaccines if needed. https://t.co/13moUoWmvO	yes	no	yes	no	no	no	no
766	Dozens of deaths have been reported to the federal government among people who received COVID-19 vaccines in Ohio, but authorities said there is no evidence vaccination contributed to the deaths. https://t.co/ApyyzhoJbk via @mattwrighttv	yes	no	yes	no	no	no	no
767	BREAKING: The Richmond and Henrico Health Districts today will begin registering people in the rest of Phase 1B for COVID-19 vaccines, including those 16-64 with pre-existing conditions.	yes	no	yes	no	no	no	no
768	Took my first dose of the COVID Vaccine today at V.R.Multi Speciality Hospital, Kurnool. Kudos to our scientists and doctors for their efforts. They developed Vaccines in shortest possible time. Also, appeal everyone to take Vaccine. Lets make #CoronaFreeIndia https://t.co/bgpM47KAKK	yes	no	yes	no	no	no	no
769	Vaccines: a fact-check. Covishield &amp; Oxford-AstraZeneca AZD1222 COVID-19 vaccines are one and the same. Covishield is the name licenced for AZD1222 manufactured in India. Any suggestion that the AZ/Covishield vaccines being used in 🇺🇦 differ in formula is categorically incorrect	yes	no	yes	no	no	no	no
770	Denying poor countries the Covid vaccine to allow Pharma to profit from IP is cruel &amp; morally bankrupt. This should be a no-brainer. President Biden must grant the waiver so that millions around the world can develop the vaccine and save lives. https://t.co/VWjNEIvrT6	no	nan	nan	nan	nan	no	yes
771	Former West Indies captain Sir Viv Richards and other players thank PM Modi for India’s gift of Covid-19 vaccines #VaccineMaitri #COVID19 #CovidVaccine #LargestVaccineDrive https://t.co/edivsZW45X	no	nan	nan	nan	nan	no	no
772	There are no COVID-19 vaccines specifically produced for Africa or Nigeria.  The vaccines we will use in Nigeria are the same vaccines being used in the USA, UK, Israel, France, Germany, and most European countries. #YesToCOVID19Vaccine https://t.co/PxmjUfjfsQ	yes	no	yes	no	no	no	no
773	CDC Director Dr. Walensky says "the more virus that is out there and replicating ... the more likely that variants are going to emerge." Walensky stresses that stopping the spread is key to prevent variants that risk the efficacy of Covid-19 vaccines. https://t.co/VenYirdU3w	yes	no	yes	no	no	no	no
774	China is doing a much better job sharing its Covid vaccine with the world than Western nations are https://t.co/UBPbcHfy7n (via @bopinion)	no	nan	nan	nan	nan	no	no
775	This month, two of Cuba's homegrown COVID vaccines, Soberana 02 and Abdala, will commence final-stage clinical trials and scale up production, with immunization of at-risk groups slated for late March. https://t.co/zS1P3H4NYk https://t.co/zOUKDNg19Q	yes	no	yes	no	no	no	no
776	The vaccines approved for use in the UK have been developed by Pfizer/BioNTech and Oxford/AstraZeneca. They have met strict standards of safety, quality and effectiveness. Read more 👇 https://t.co/MPCevFV6SM	yes	no	yes	no	no	no	no
777	Russia, China, and Iran have been carrying out info operations to manipulate narratives around #coronavirus vaccines. ASD analyzed &gt;35,000 vaccine-related messages captured on our Hamilton 2.0 dashboard to understand the impact of these ops. https://t.co/XvZjOhTFgs	yes	no	yes	yes	yes	yes	yes
778	An exciting moment. The first #COVAX COVID-19 vaccines arrive on @flyethiopian this morning. Congratulations, @lia_tadesse @FMoHealth and @UNEthiopia on your fine national and international leadership. No one is safe until everyone is safe. https://t.co/uRKFqoaNYD	yes	no	yes	no	no	no	no
779	(Reuters) - The U.S. Centers for Disease Control and Prevention (CDC) said on Wednesday people who have been given full doses of the coronavirus vaccine no longer need to quarantine after an exposure to someone with the COVID-19 disease. ⁦@CDCgov⁩ https://t.co/tYqmmUfoTM	yes	no	yes	no	no	no	no
780	As evidence grows and new virus variants emerge, updated #COVID19 vaccines may be needed in the future to protect against these variants. More in detail 👇https://t.co/3CcjlkaH2D	no	nan	nan	nan	nan	no	no
781	“What we really are hoping for &amp; what we want out of these vaccines is that we keep people out of the hospital and we keep people from dying,” - BMC's infectious diseases expert, @JaBarocas weighs in on the introduction of a new #vaccine, via @IBTimes: https://t.co/G2NPxAnRaO	no	nan	nan	nan	nan	no	no
782	Pleased to address Finance Ministers at the Financing #COVID19 Vaccines for Africa meeting yesterday. One of the main @WHO priorities now is to increase the ambition of #COVAX to help all countries end the pandemic by scaling up manufacturing https://t.co/zwHxh9C24a #VaccinEquity	yes	no	yes	no	no	no	no
783	Newly updated: Comparing the #COVID19 vaccines developed by Pfizer, Moderna, and Johnson &amp; Johnson https://t.co/P4vBP5lwAj via @statnews @HelenBranswell	no	nan	nan	nan	nan	no	no
784	We administer COVID-19 vaccines under the expert direction of the MHRA. The MHRA issued the statement below on Thursday. Similar advice was issued by the WHO and the European Medicines Agency. https://t.co/OYoL1VPde1 @MHRAgovuk	no	nan	nan	nan	nan	no	no
785	Several states have moved from risk-based to age-based systems for distributing COVID-19 vaccines. People with high-risk disabilities say that change cast them aside — and that they should've been prioritized. https://t.co/YI6MKewlmt	yes	no	yes	no	no	no	no
786	The first round of #COVAX vaccines has arrived in #SriLanka! This is an important step in our goal to ensure equitable and fair distribution of #COVID19 #vaccines globally. Read more here: https://t.co/Itqodh6hyq #COVID19LK #COVID19SL #SriLanka #lka @GotabayaR @PresRajapaksa https://t.co/yTc8yJqz9j	yes	no	yes	no	no	no	no
787	All vaccines are extensively tested before they are introduced, and this vaccine is no exception. Dr Mary Ramsay, head of immunisation at @PHE_uk, talks about the safety standards for the #COVID19 vaccine. Find out more: ▶️ https://t.co/PKVgX1hLvB https://t.co/DeokgTaBXG	yes	no	yes	no	no	no	no
788	Superbly written article on the interplay between where we are w vaccines and the need for tests to support our vaccine efforts. Highly recommend - short read. By ⁦@JenniferNuzzo⁩ and ⁦@EmilyPondMPH⁩ ⁦@JohnsHopkins⁩ via @NYTOpinion https://t.co/qaN9MraUHX	no	nan	nan	nan	nan	no	no
789	We know we can't beat COVID without equitable vaccine allocation. The collar counties realized they weren't getting a fair share of vaccines, so my house and senate colleagues fought for the people who need them most. I'm adding my voice to the chorus. https://t.co/vlkX9nDsXk	yes	no	yes	no	no	no	no
790	New Comment article from @DonnaFarber3 and John Teijaro - COVID-19 vaccines: modes of immune activation and future challenges https://t.co/InyFPuk9QC #COVID19 #SARSCoV2 https://t.co/EfXmopSeYh	no	nan	nan	nan	nan	no	no
791	The QUAD Leaders will discuss ongoing efforts to combat the Covid-19 pandemic and explore opportunities for collaboration in ensuring safe, equitable and affordable vaccines in the Indo-Pacific region: MEA	yes	no	yes	no	no	no	no
792	Soon, vaccines and vaccine passports may not be the only things required for travel. A growing number of “experts” are now pushing for the removal of exemptions which protect infants from mask mandates. Great read. Be prepared for what's ahead. https://t.co/qRdeRc45if	yes	yes	yes	yes	yes	yes	yes
793	Cargo carrying life-saving COVID-19 vaccines has landed in Fiji to support the @FijianGovt in protecting people against this disease. Many thanks to all our partners and donors for making this historic moment a reality. @FijiPM @FijiAirways @Nadokoulu @UNICEF @UNICEFSupply https://t.co/G3x0EgdWKV	yes	no	yes	no	no	no	no
794	Austria, Denmark and Israel have agreed to jointly develop Covid 19 vaccines in response to, or even in anticipation of mutant virus unresponsive to current vaccines. Well-governed smaller states are no longer automatically outclassed by big boys as in the iron &amp; steel age	yes	nan	yes	no	no	no	no
795	“What we need is as many good vaccines as possible,” Dr. Fauci said. “Rather than parsing the difference between 94 and 72, accept the fact that now you have three highly effective vaccines. Period.” https://t.co/33WRxK6OOj	no	nan	nan	nan	nan	no	no
796	When manufacturers began planning for the development and mass production of COVID-19 vaccines, they knew they could count on Parker for support. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/MKiq9iiwrk	no	nan	nan	nan	nan	no	no
797	In new campaign, four former Presidents and First Ladies team up promote COVID-19 vaccines. Answers to a lot of top questions on the vaccines are here: https://t.co/v6QML30vKa https://t.co/DVAobbpn2F	yes	no	yes	no	no	no	no
798	Two new COVID-19 vaccine locations open Tomorrow in Miami-Dade County. •Allen Park Community Center •Miami Springs Community Center They will open from 9am-5pm and will administer 500 vaccines first come first serve with no appointments.	yes	no	yes	no	no	no	no
799	We must suspend the patent and Intelectual property rights on vaccines for covid 19 in order to save lives. We must put public health befor profit and call for a #PeoplesVaccine and #NoPatent	no	nan	nan	nan	nan	no	yes
800	The COVID-19 vaccines are against one variant of one virus. Our annual 'flu 'shot' is actually 3 or 4 different vaccines against different viruses. A multi-variant COVID vaccine is certainly feasible for the future. https://t.co/2tdmDvVCra	yes	nan	yes	no	yes	no	yes
801	Countries have developed National Deployment &amp; Vaccination Plans (NDVP) to prepare for #COVID19 vaccines introduction. Once an NDVP is reviewed &amp; approved, and other requirements met - that country can be allocated vaccines from the #COVAX Facility.👉https://t.co/O91wphUV1o https://t.co/9JT4tLnsEr	yes	no	yes	no	no	no	no
802	What we are asking for is simple. It's ethical. It's good public health. Distribute COVID vaccines equitably so that the highest risk people everywhere - health professionals and vulnerable people - are vaccinated immediately, to stop a catastrophic global wave of COVID-19. https://t.co/EQwewyoiJk	no	nan	nan	nan	nan	no	yes
803	Unicef has made a U-turn and included Kenya Airways in the list of 15 airlines contracted to transport COVID-19 vaccines. — Business Daily	yes	no	yes	no	no	no	no
804	This Urgent letter to the European Medicines Agency has some 'super-star' signatories. Please pass on to anyone considering getting the jab. "...the approval of the COVID-19 vaccines by the EMA was premature and reckless..." https://t.co/3sguCsXw8H	no	nan	nan	nan	nan	yes	yes
805	The Beta Cell Foundation is tracking the effects of the COVID-19 vaccines on people with #type1diabetes to inform other patients and healthcare providers about what to expect. If you've received all of your doses, please help us by filling out this form: https://t.co/Mu8un0iBRN	yes	no	yes	no	no	no	no
806	President Biden called on states to make all adults in the U.S. eligible for Covid-19 vaccines by May 1 and set a goal for the public to be able to gather in small groups during Independence Day weekend https://t.co/cwfSbTD2zb	yes	no	yes	no	no	no	no
807	#COVID19 doesn't discriminate and so shouldn't our vaccine efforts. We're calling for coronavirus vaccines to be considered a global public good that is available &amp; affordable for everyone, everywhere. Full statement: https://t.co/VRKbqKJUTu #VaccinEquity https://t.co/tpy44mKDVW	no	nan	nan	nan	nan	no	yes
808	New Yorkers 60 and older will now be eligible to receive Covid-19 vaccines beginning on Wednesday. “That means people, like as old as I am, will now be eligible for the vaccine,” Gov. Andrew Cuomo, 63, said. https://t.co/6wIzrYvpoR	yes	no	yes	no	no	no	no
809	But more information is always needed. If you are pregnant and receive the COVID-19 vaccine, the CDC is inviting you to participate in the v-safe COVID-19 Vaccine Pregnancy Registry. Learn more and consider signing up here: https://t.co/HNCDknlP94	no	nan	nan	nan	nan	no	no
810	As vaccines reach more people and some states relax their mask mandates, ICU Nurse Sara Reynolds shares her emotional story with @yasminv of what healthcare workers are really dealing with inside ICU’s that have been ravaged by Covid 19. https://t.co/fGKcQUcitE	no	nan	nan	nan	nan	no	no
811	************** OH MY GOD ************** Click the link for the UK government's breakdown of injuries &amp; deaths reported with regards the Pfizer Covid vaccine for 9/12/20 to 21/02/21. https://t.co/eb0mUugTUi Here are the numbers for the Pfizer and AstraZeneca vaccines combined: https://t.co/1Xer3KbI72	no	nan	nan	nan	nan	yes	yes
812	1/ That “an uncontrolled epidemic and an absence of strategy is absolutely dire” 2/ That border restrictions should be tough for the next six months until vaccines make travel safer 3/ That vaccination campaigns need to accelerate Full story: https://t.co/4vrQSOGpwO	no	nan	nan	nan	nan	yes	yes
813	A big thank you to all partners, my technical teams and the media for making this day come to reality. It is indeed a happy day for me as we received the AstraZeneca COVID-19 Vaccines. Vaccination against COVID-19 will kick off on 10 March 2021. 📷: @bamulanzeki https://t.co/DQiEpf0o2i	yes	no	yes	no	no	no	no
814	.@POTUS is prioritizing vaccines for our teachers, school staff, and child care workers this month — that’s how we’ll get back on track. https://t.co/5hoOWRwHgL	yes	no	yes	no	no	no	no
815	Together with @Walgreens, we’re partnering to increase access to COVID-19 vaccines for underserved communities. Learn more → https://t.co/FRRQZvEVi2 https://t.co/lih2rNopMp	yes	no	yes	no	no	no	no
816	Through a clinical trial, our Dr. Van Morris and Dr. Scott Kopetz are testing personalized mRNA vaccines for colorectal cancer: https://t.co/xTQs03gkrk @VanMorrisMD @skopetz #ColorectalCancer #EndCancer	yes	no	yes	no	no	no	no
817	COVID-19 vaccines: What you need to know before getting vaccinated: https://t.co/bIvW1Qkef8 #HarvardHealth #COVID19 https://t.co/IS5kAZrcIC	no	nan	nan	nan	nan	no	no
818	If Covid vaccines were developed in Warp Speed than @POTUS's administration used Transwarp Drive to procure a vaccine SURPLUS. Their mastery of logistics and disciplined efficiency has saved USA. We just need to do our part and not be recklessly stupid a little while longer. https://t.co/MFCXhGOPdu	yes	no	yes	no	no	no	no
819	Re-upping this latest entry in a 2-month-long thread collecting and discussing data that shows (as hoped and expected) vaccines are effective at reducing transmission of COVID-19 https://t.co/V36e5nWxm5	yes	no	yes	no	no	no	no
820	Join the CDC #COVID19 Partner Update Call Monday, March 8, at 3:00 pm EST. Title: Expanding the COVID-19 Vaccination Toolbox: An Update on Johnson &amp; Johnson’s Janssen Vaccine EUA and New Federal Vaccination Programs. Retweet and Register: https://t.co/iw1thUfLoC. #COVIDVaccine https://t.co/xT92kPYKB8	no	nan	nan	nan	nan	no	no
821	My latest at @reason, about how good the COVID-19 vaccines are and how bad much of the public health messaging around them has been: https://t.co/ba9ERThn0r	no	nan	nan	nan	nan	no	no
822	There is light at the end of the tunnel. COVID-19 cases are on the decline, and more are being vaccinated. Thank you for wearing masks, keeping your distance, planning for vaccines, and doing whatever it takes to slow the spread of COVID. Your actions are making a difference.	yes	no	yes	no	no	no	no
823	Our Clinical Lead shares information about the coronavirus vaccines, the latest guidance on symptoms and how to get a free NHS test to check if you have coronavirus. For further info, see https://t.co/SkCoebU8y2 https://t.co/dgUhFGPt4b	no	nan	nan	nan	nan	no	no
824	New Jersey currently ranks #5 nationwide in percentage of #COVID19 vaccines administered, according to @BeckersHR. We’re getting shots into arms as quickly and equitably as possible, and won’t stop until everyone who wants to be vaccinated is vaccinated. https://t.co/lyai0SCImz	yes	no	yes	no	no	no	no
825	New study warns Pfizer, Moderna COVID-19 vaccines could be far less effective against South Africa variant https://t.co/BgsY9bQQo2 https://t.co/OgsAuHMjOd	yes	no	yes	no	yes	no	no
826	No, you’re misinformed. Goal of COVAX is to guarantee fair and equitable access to COVID-19 vaccines for every country in the world. 92 low to middle income are eligible incl. Indonesia &amp; Vietnam. Likewise, 42 self-financing countries wanted access incl. JPN, CAN, AUS &amp; SGP. https://t.co/YQCWJHH1ZM https://t.co/w6ffgC7rE5	yes	nan	yes	no	no	no	no
827	As #COVID19 continues to spread, new variants could undermine the effectiveness of vaccines, therapeutics and diagnostics, leading to increased human and economic suffering. 👉https://t.co/yUMxElneop https://t.co/PAv349xbvN	yes	no	yes	no	no	no	no
828	Vaccination is an important tool, like wearing a mask and washing our hands. Right now, public health measures are still needed to reduce the spread of COVID-19 and save lives. For more information on #COVID19 vaccines visit: https://t.co/VVm0NDo9Sv #COVIDVaccine #VaccinesWork https://t.co/3e7dILdHbE	yes	no	yes	no	no	no	no
829	I thanked @EmmanuelMacron for #France’s support and solidarity w/#Slovakia. We both agree a joint European approach and safe, registered vaccines are key to emerge from the #Covid-19 pandemic. https://t.co/9FrFqVWrue	yes	no	yes	no	no	no	no
830	Here's a head-to-head comparison table of Sinovac's CoronaVac and Pfizer/BIoNTech's Comirnaty vaccines. Choose wisely based on your risk of exposure to COVID-19, medical history and tolerance of side effects. Talk to a medical professional if in doubt. https://t.co/Fa3iguWczj	no	nan	nan	nan	nan	no	no
831	We are watching Israel's Covid-19 deaths drastically fall in real-time. All of the data shows the vaccines have been enormously effective at both reducing spread and reducing the seriousness of the virus. Anyone suggesting otherwise is not telling you the truth. https://t.co/3rw0oFDPYK	yes	no	yes	no	no	no	no
832	'I would encourage others to have the vaccine. Particularly those from ethnic minority communities, who may have some reservations.’ Consultant and Clinical Director Dr Osanaiye from @SolentNHSTrust reassures others after having the #COVIDVaccine. https://t.co/1e3nCAUFcB https://t.co/lILJ888KvU	no	nan	nan	nan	nan	no	no
833	The Pfizer and Moderna vaccines don’t work as well against the coronavirus variant first discovered in South Africa as they do against the dominant virus strain first seen in U.K., according to a new study. https://t.co/yzVYBQHgHm https://t.co/6OA2yN9Blz	yes	no	yes	yes	no	yes	no
834	No one has to choose, all vaccines are morally acceptable, Chicago's Cardinal Cupich said. I don't know the reasons they said what they said, we have to speak with clarity. &lt; Responding to the handful of US bishops who have questioned the J&amp;J vaccine. https://t.co/dFpIpyOIgS	no	nan	nan	nan	nan	no	no
835	The EU blocked a shipment of Covid vaccines to Australia last week. But this desperate flailing can’t hide the EU’s own failure to procure vaccine supplies. Endless red tape and infighting among member states have led to disaster, says Xin Du https://t.co/rS3yakJSX9	yes	nan	yes	yes	yes	yes	yes
836	Common questions, concerns and myths that have emerged about the new COVID-19 vaccines. https://t.co/LAvnFbPPQk https://t.co/3IZk07luv8	no	nan	nan	nan	nan	no	no
837	@Whitera08566324 The specific and significant COVID-19 vaccines risk of ADE should be prominently disclosed. https://t.co/Dzw5NXueHu	no	nan	nan	nan	nan	no	no
838	1,500 doses of the vaccine went to waste in Ontario. And the worst part is that @fordnation complained about not having enough vaccines the whole time. We can do so much better, Ontario. https://t.co/zIGVXz1KNE	yes	no	yes	no	no	no	yes
839	On 28th February 2021, a rally involving nearly 350 cars was held in the township of Brampton in the Greater Toronto Area to mark the cooperation between New Delhi and Ottawa over the supply of made-in-India Covid-19 vaccines to Canada. #IndianCovidSheilds #StrongRelations	yes	nan	yes	no	no	no	no
840	Our team members have been helping to combat the spread of COVID-19, and are now supporting the development and mass production of life-saving vaccines. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/4U1RzLEtQ6	yes	no	yes	no	no	no	no
841	This is a global pandemic. It requires a global response. Our best chance of all staying safe is to ensure COVID-19 vaccines, tests and treatment are available for everyone, everywhere. #AFairShot https://t.co/9t35cdem1M https://t.co/PobA4mdwwy	yes	no	yes	no	no	no	no
842	Reuters/Ipsos polling shows most Americans want to know who got the COVID-19 vaccine, and a majority support workplace and lifestyle restrictions for those who are not vaccinated https://t.co/UV9MsIed2T Let us know what you think in the polls below 👇 https://t.co/TNH8sAWjlS	yes	no	yes	no	no	no	no
843	#COVID19: Homeless people and rough sleepers will be prioritised for coronavirus vaccines, the government has announced https://t.co/N84Jl9qAjo	yes	no	yes	no	no	no	no
844	Tanzania's president, John Magufuli, relished mocking the idea of a coronavirus pandemic. He railed against masks, social distancing and vaccines. Now there is speculation he is sick with the virus. He hasn't been seen in public for almost two weeks. https://t.co/tYrESc1rnx	yes	no	yes	no	no	no	no
845	Louisiana just expanded the Covid vaccine eligibility to include people 16+ with a health condition! I qualify as a smoker and got the one dose J&amp;J vaccine from a Walmart this morning. In two weeks I can 100% safely see other fully vaccinated people.. maskless! GET YOUR VACCINES! https://t.co/OPYGnbFOtz	yes	no	yes	no	no	no	no
846	new and important: Russian disinfo campaign aims to undermine confidence in US covid vaccines, via ⁦@mgordonwsj⁩ ⁦@dnvolz⁩ https://t.co/CLcNKFR1lq	yes	no	yes	yes	no	no	no
847	Watch the video and let’s help spread the facts about Covid-19 vaccines and vaccination now that the Vaccine is here To register for #COVID19 Vaccination, visit @NphcdaNG website https://t.co/9lu8KypWEV #YesToCovid19Vaccine https://t.co/d8WEmqGMy0	no	nan	nan	nan	nan	no	no
848	We found people who were denied COVID vaccines—even when they brought ID that fit a site’s stated rules. These policies are inconsistent, sometimes arbitrary. Walgreens, Albertsons and LA now say they're working to ensure qualified people aren’t rejected. https://t.co/x38ndAU62U	yes	no	yes	no	no	no	yes
