tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
731	For many of us, the conversations we have with the family are among the most valuable. They are where we go for advice and support. We listened to some of these cats, to hear directly from families their experiences, thoughts and feelings about Covid-19 vaccines. https://t.co/OfSsu70C5p	no					no	no
732	".@aslavitt46 on the update of vaccines against covid-19 variants: ""Each of the vaccine companies -- both those that have been approved and the candidates -- intends to continue to update their vaccines and, where appropriate, create boosters."" https://t.co/ObL0ozddMH https://t.co/XRTCvLqkLU"	no					no	no
733	Black Michigan residents account for approximately 21% of the state's COVID-19 deaths, although they account for only 14% of the state's population. To reduce the number of deaths, officials use a formula recommended by CDC to distribute vaccines to minority groups. https://t.co/OhMCW3Fwhd	yes	no	yes	no	no	no	no
734	Pfizer vaccine causes mortality 100 times higher among young people than those due to vaccine-free coronavirus, and dozens of others in the elderly... https://healthimpactnewsDOTcom/2021/mort-rates-skyrocket-in-israel-following-pfizer-experimental-covid-vaccines/	yes	yes	yes	yes	yes	yes	yes
735	Men and women tend to react differently to many types of vaccines, including Covid-19 vaccines. Researchers say that this is probably due to a mix of factors, including hormones, genes and dose dosage. https://t.co/ZqAskWgJVB	yes	no	yes	no	no	no	no
736	Good news for Ontario and Canada. @GovCanHealth approves Johnson COVID-19 vaccine, which means we have another tool in our arsenal to get Ontario back on track to normal. We focus on laser to get vaccines into weapons as quickly as possible. https://t.co/YE95kEBMBX	yes	no	yes	no	no	no	no
737	In good news, the US average of 7 days of vaccines administered exceeded 2 million for the first time and is only increasing. https://t.co/bWkDHslucy https://t.co/Yf7bx7nwEV	yes	no	yes	no	no	no	no
738	With regard to vaccines and health, support for workers and small businesses, and the protection of vulnerable communities across the country, the Liberal government is taking strong steps to help Canadians overcome this global crisis together.	yes	no	yes	no	no	no	no
739	The United States, the richest nation in the world, with the largest number of deaths of Covid-19 — now more than half a million — should be responsible for sharing vaccines and life-saving treatments around the world. https://t.co/tw2yy0ayAU	yes	no	yes	no	no	no	no
740	Pfizer and Moderna VOCID-19 vaccines appear safe for pregnant women based on data from CDC surveillance programs. https://t.co/WcitFPkMvQ	yes	no	yes	no	no	no	no
741	Ghana and Côte d'Ivoire are the first nations in the world to receive Covid-19 vaccines through Covax. The Global Programme of Vaccine Equity aims to provide at least 2 billion doses to low-income countries https://t.co/HiwwzPGMdK https://t.co/gVKroXYFDu	yes	no	yes	no	no	no	no
742	Australia's VOCID-19 vaccination program starts today for our first priority groups. To get up-to-date information on the deployment of priority groups and access to the #COVID19 vaccine, visit https://t.co/g4IbPPSzQn #coronavirus #COVID19 vaccines https://t.co/oXm6oC8aAE	yes	no	yes	no	no	no	no
743	Africa needs access to Covid-19 vaccines in sufficient quantity, quickly and at affordable prices.@EmmanuelMacron @AUC_MoussaFaki @CyrilRamaphosa @BillGates @KGeorgieva @NOIweala @antonioguterres @POTUS @PaulKagame @DrTedros @AbiyAhmedAli @KamalaHarris @AminaJMohammed	yes	no	yes	no	no	no	no
744	Some rural health departments have been remarkable. Thank you @POTUS, @GovWhitmer &amp; all nurses who work hard &amp; support people for this to happen! #wtpBLUE #Fresh https://t.co/a8j1f0f1mV	no					no	no
745	There is no reason why China should be concerned about Quad (United States, India, Japan, Aus) when talking about climate change, vaccines. The United States, India, account for more than a third of the world's cases and more than a quarter of the world's deaths of Covid-19. A lot to talk about and more to work for. A lot to learn from Asia E.	yes		yes	yes	no	no	yes
746	Excellent #CovidVaccine News BNT162b2 (Pfizer vaccine) can neutralize three #VariantsOfConcern - United Kingdom (B.1.1.7 line), South Africa (B.1351 line), and Brazil (P.1 line). https://t.co/QrBPEIgPSA #COVID https://t.co/Z1RFGLdLGu	yes	no	yes	no	no	no	no
747	Thank you to the Government of India for the donation of the 100,000 doses of AstraZeneca vaccine. Vaccines arrived this afternoon and provide a boost to our VOCID-19 vaccination exercise which will begin on March 10, 2021. https://t.co/ka3lcWG6TW	yes	no	yes	no	no	no	no
748	Manufacturers must disclose critical information on the functioning of the COVID vaccine Important information that can be used to predict the obvious short- and long-term risks of COVID-19 vaccines may be covered. https://t.co/9MzHogqpZM	no					yes	yes
749	Pfizer and BioNEch will exceed their initial global target for COVID-19 vaccines by 20% this year, said Albert Bourla, CEO of Pfizer at @Reuters https://t.co/HJoIm8X8V0 https://t.co/Jy0RZok8Sk	yes	no	yes	no	no	no	no
750	You may experience side effects after your #COVID19 vaccine because the vaccines act by triggering a response in a person's immune system. Most side effects are mild and last only a short time.	yes	no	yes	no	no	no	no
751	It was just this week that we discovered that Johnson's vaccine Johnson &amp; Johnson has been approved. Now, Friday, these vaccines go in the arms of Minnesota. To the @Vikings team that strengthened and set up a vaccination site in record time, thank you. Fighting COVID is a team effort. https://t.co/JM0gTZ8N6	yes	no	yes	no	no	no	no
752	The JJ vaccine does what Moderna and Pfizer do - it protects you from severe Covid and prevents hospitalization and death. When my patients ask me which vaccine to take, you think I'll tell them to take one of the three vaccines they can get.	yes	no	yes	no	no	no	no
753	It's good to have questions about VOCID-19 vaccines... get answers to https://t.co/aoM1GnuEs1 and come back together!	no					no	no
754	The VOCID-19 vaccine was only made available to the public after meeting strict safety and efficacy criteria.	yes	no	yes	no	no	no	no
755	The #BidenHarris Plan #Covid_19 will use a comprehensive government-wide approach to control the pandemic. #Wearamask https://t.co/cil4YLCeDz	yes	no	yes	no	no	no	no
756	It is good to be at Concordia Lutheran Church in Brevard County to announce an additional vaccination site that will provide 4,000 Johnson vaccines over four days for people aged 65 and over.	yes	no	yes	no	no	no	no
757	Operation Warp Speed leaders waited more than two months to approve a Covid-19 vaccine distribution and administration plan proposed by U.S. health officials, officials said https://t.co/pwcoXO17IR	yes	no	yes	yes	no	no	no
758	I see that #AstraZeneca has paid a lot at #medias but the truth is that their vaccine like all the #COVID-19 vaccines are unproven and may or may not prevent COVID-19. https://t.co/B7PGAyudn0 Evidence in my blog. Rest is propaganda likes. If someone says opposite it is paid to indicate it. https://t.co/tC5vZGYB7t	yes		yes	yes	yes	yes	yes
759	Alaska makes vaccines available to 16 years and older, becoming the first state to eliminate eligibility. The state has become a leader in the rapid vaccination of its residents, benefiting from relationships with tribal health organizations. requirements https://t.co/ZIGP9on2AW	yes	no	yes	no	no	no	no
760	"Dr. Ashish Jha says on @the_herald podcast ""we now have a fairly high degree of certainty"" that Covid vaccines reduce transmission and says he thinks better that they reduce transmission by 70-90%. https://t.co/Gf1Yxen5pf"	yes	no	yes	no	no	no	no
761	To learn more about how the EU, the UK, the US and other countries are blocking the expansion of vaccine production in the WTO, thus prolonging the pandemic.	yes		yes	yes	yes	yes	yes
762	India and South Africa's proposal urged the WTO to temporarily waive intellectual property rights for vaccines and treatments related to Covid-19 https://t.co/v1DstMUQXA	yes	no	yes	no	no	no	no
763	South Africa, India and more than 100 other countries have requested the World Trade Organization to temporarily waive patents for COVID-19 vaccines https://t.co/vxEn8RURWr https://t.co/ULseR92LMf	yes	no	yes	no	no	no	no
764	The FDA has set a target for Covid-19 vaccine trials of at least 50% efficacy and a confidence interval of less than 30%. Here are the confidence intervals of the main coronavirus vaccine trials. https://t.co/N1it9ZKnQW https://t.co/yWtdaiLS0l	yes	no	yes	no	no	no	no
765	Creating the foundation today to meet the challenges of tomorrow: we evaluate a third dose of our #COVID19 vaccine against the new current variants of &amp;. We also discuss regulatory pathways similar to those of influenza vaccine to adapt vaccines as needed. https://t.co/13moUoWmvO	yes	no	yes	no	no	no	no
766	Dozens of deaths have been reported to the federal government among those who received COVID-19 vaccines in Ohio, but authorities have stated that there is no evidence that vaccination contributed to these deaths. https://t.co/ApyzhoJbk via @mattwrighttv	yes	no	yes	no	no	no	no
767	REPRESENTATION: The health districts of Richmond and Henrico will begin today to register people in the rest of Phase 1B for VOCID-19 vaccines, including the 16-64 with pre-existing conditions.	yes	no	yes	no	no	no	no
768	I took my first dose of COVID vaccine today at the V.R.Multi specialty hospital, Kurnool. It was to our scientists and doctors that they developed vaccines as quickly as possible. In addition, let's call everyone to take a vaccine. Let's do #CoronaFreeIndia https://t.co/bgpM47KAKK	yes	no	yes	no	no	no	no
769	The vaccines Covishield &amp; Oxford-AstraZeneca AZD1222 The vaccines COVID-19 are one and the same. Covishield is the registered name for AZD1222 manufactured in India. Any suggestion that the vaccines AZ/Covishield used in.	yes	no	yes	no	no	no	no
770	To deny poor countries the Covid vaccine to allow Pharma to take advantage of intellectual property is cruel; morally bankrupt. This should be a brainless one. President Biden must grant the exemption so that millions of people around the world can develop the vaccine and save lives. https://t.co/VWjNEIvrT6	no					no	yes
771	Former captain of the Antilles Sir Viv Richards and other players thank PM Modi for the gift of the Covid-19 vaccines #VaccineMaitri #COVID19 #CovidVaccine #LargestVaccineDrive https://t.co/edivsZW45X	no					no	no
772	There are no VOCID-19 vaccines specifically produced for Africa or Nigeria. The vaccines we are going to use in Nigeria are the same vaccines used in the United States, the United Kingdom, Israel, France, Germany and most European countries. #YesToCOVID19Vaccine https://t.co/PxmjUfjfsQ	yes	no	yes	no	no	no	no
773	"CDC Director Dr. Walensky said ""the more the virus is present and reproduces... the more variants will appear.""Walensky stressed that stopping the spread is essential to prevent variants that risk the effectiveness of Covid-19 vaccines. https://t.co/VenYirdU3w"	yes	no	yes	no	no	no	no
774	China does much better to share its Covid vaccine with the world than Western nations are https://t.co/UBPbcHfy7n (via @bopinion)	no					no	no
775	This month, two of Canada's VOCID vaccines, Soberana 02 and Abdala, will start clinical trials in the final phase and increase production, with immunization of risk groups scheduled for late March. https://t.co/zS1P3H4NYk https://t.co/zOUKDNg19Q	yes	no	yes	no	no	no	no
776	Vaccines approved in the United Kingdom were developed by Pfizer/Bionech and Oxford/AstraZeneca. They met strict standards of safety, quality and efficacy.	yes	no	yes	no	no	no	no
777	Russia, China and Iran conducted information operations to manipulate the stories about #coronavirus vaccines.	yes	no	yes	yes	yes	yes	yes
778	The first vaccines #COVAX COVID-19 arrive on @flyethiopian this morning. Congratulations, @lia_tadesse @FMoHealth and @UNEthiopia on your excellent national and international leadership. No one is safe until everyone is safe. https://t.co/uRKFqoanyD	yes	no	yes	no	no	no	no
779	(Reuters) - The U.S. Centers for Disease Control and Prevention (CDC) reported Wednesday that people who have received full doses of coronavirus vaccine no longer need to quarantine themselves after being exposed to a person with COPID-19 disease. https://t.co/tYqmmUpoTM	yes	no	yes	no	no	no	no
780	As evidence grows and new variants of viruses emerge, #COVID19 vaccines may need to be updated to protect against these variants.	no					no	no
781	What we really hope for from these vaccines is that we keep people out of the hospital and prevent people from dying, about the infectious disease expert from BMC, @JaBarocas weighs on the introduction of a new #vaccine, via @IBTimes: https://t.co/G2NPxAnRaO	no					no	no
782	One of WHO's top priorities is now to increase #COVAX's ambition to help all countries end the pandemic by developing manufacturing https://t.co/zwHxh9C24a #VaccinEquity	yes	no	yes	no	no	no	no
783	New Update: Comparison of #COVID19 vaccines developed by Pfizer, Moderna and Johnson &amp; Johnson https://t.co/P4vBP5lwAj via @statnews @HelenBranswell	no					no	no
784	We will administer COVID-19 vaccines under the leadership of MHRA experts. MHRA published the statement below on Thursday. Similar advice has been issued by WHO and the European Medicines Agency. https://t.co/OYOL1VPde1 @MHRAGOVUK	no					no	no
785	Several states have moved from risk-based systems to age-based systems to distribute COVID-19 vaccines. High-risk people say that change rejects them — and that they should have been given priority. https://t.co/YI6MKewlmt	yes	no	yes	no	no	no	no
786	The first series of vaccines #COVAX has arrived at #SriLanka! This is an important step in our goal of ensuring a fair and equitable distribution of #COVID19 #vaccines worldwide. Read more here: https://t.co/Itqodh6hyq #COVID19LK #COVID19SL #SriLanka #lka @GotabayaR @PressRajapaksa https://t.co/yTc8yJqz9j	yes	no	yes	no	no	no	no
787	Dr. Mary Ramsay, responsible for immunization at @PHE_uk, talks about vaccine safety standards #COVID19. For more information: https://t.co/PKVgX1hLvB https://t.co/DeokgTaBXG	yes	no	yes	no	no	no	no
788	Superb article on the interaction between where we are vaccines and the need for testing to support our vaccine efforts. Recommend strongly - short reading.	no					no	no
789	We know that we can't beat COVID without a fair allocation of vaccines. Col Counties realized that they didn't receive a lot of vaccines, so my house and my Senate colleagues fought for the people who need it most. I add my voice to the chorus. https://t.co/vlkX9nDsXk	yes	no	yes	no	no	no	no
790	New comment by @DonnaFarber3 and John Teijaro - COVID-19 vaccines: modes of immune activation and future challenges https://t.co/InyFPuk9QC #COVID19 #SARSCOV2 https://t.co/EfXmopSeYh	no					no	no
791	QUAD leaders will discuss ongoing efforts to combat the Covid-19 pandemic and explore collaborative opportunities to ensure safe, equitable and affordable vaccines in the Indo-Pacific region:	yes	no	yes	no	no	no	no
792	Soon, vaccines and vaccine passports may not be the only things needed to travel. A growing number of experts are now pressing for the removal of exemptions that protect infants from mask warrants.	yes	yes	yes	yes	yes	yes	yes
793	Cargo transporting COVID-19 vaccines save lives landed in Fiji to support @FijianGovt in protecting people against this disease.Thank you to all our partners and donors for making this historic moment a reality. @FijiPM @FijiAirways @Nadokoulu @UNICEF @UNICEFSupply https://t.co/G3x0EgdWKV	yes	no	yes	no	no	no	no
794	Austria, Denmark and Israel agreed to jointly develop Covid 19 vaccines in response to, or even in anticipation of, the mutant virus not reacting to current vaccines.	yes		yes	no	no	no	no
795	What we need is as many good vaccines as possible, said Dr. Fauci.	no					no	no
796	When manufacturers began planning for the development and mass production of VOCID-19 vaccines, they knew that they could rely on Parker for their support. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/MKiq9iiwrk	no					no	no
797	As part of the new campaign, four former presidents and first ladies team up to promote VOCID-19 vaccines. The answers to many key questions about vaccines are here: https://t.co/v6QML30vKa https://t.co/DVAobbpn2F	yes	no	yes	no	no	no	no
798	Two new COVID-19 vaccine sites open tomorrow in Miami-Dade County. •Allen Park Community Center •Miami Springs Community Center They will open from 9:00 am to 5:00 pm and will administer 500 vaccines first served without appointment.	yes	no	yes	no	no	no	no
799	We need to suspend patented and intellectual property rights on vaccines 19 to save lives. We need to harness public health and call for a #PeopleVaccine and #NoPatent	no					no	yes
800	"COVID-19 vaccines are against a variant of a virus. Our annual ""influenza intake"" is actually 3 or 4 different vaccines against different viruses. A multivariate COVID vaccine is certainly feasible for the future. https://t.co/2tdmDvCra"	yes		yes	no	yes	no	yes
801	Countries have developed national vaccination plans (NVDPs) to prepare for the introduction of #COVID19 vaccines.?https://t.co/O91wphUV1o https://t.co/9JT4tLnsEr.?https://t.co/O91wphUV1o https://t.co/9JT4tLnsEr	yes	no	yes	no	no	no	no
802	What we're asking for is simple. It's ethical. It's good public health. Distribute COVID vaccines equitably so that the most at-risk people everywhere - health professionals and vulnerable people - are immunized immediately, to stop a catastrophic global wave of COVID-19. https://t.co/EQwewyoiJk	no					no	yes
803	Unicef made a U tour and included Kenya Airways in the list of 15 airlines hired to transport COVID-19 vaccines. — Business Daily	yes	no	yes	no	no	no	no
804	"This urgent letter to the European Medicines Agency has some ""superstars"" signatories. Please transmit to anyone considering obtaining jab. ""...the approval of COVID-19 vaccines by EMA was premature and reckless..."" https://t.co/3sguCsXw8H"	no					yes	yes
805	Beta Cell Foundation monitors the effects of VOCID-19 vaccines on people with #type1diabetes to inform other patients and health care providers of what they should expect. If you have received all your doses, please help us by completing this form: https://t.co/Mu8un0iBRN	yes	no	yes	no	no	no	no
806	President Biden called on States to make all adults in the United States eligible for Covid-19 vaccines by 1 May and set a target for the public to meet in small groups during Independence Day weekend https://t.co/cwfSbTD2zb	yes	no	yes	no	no	no	no
807	We call for vaccines against coronavirus to be considered a global public good accessible to everyone everywhere. Full statement: https://t.co/VRKbqKJUTu #VaccinEquity https://t.co/tpy44mKDVW	no					no	yes
808	New Yorkers 60 years and older will now be eligible to receive Covid-19 vaccines from Wednesday. This means that people, as old as I am, will now be eligible for the vaccine, said Governor Andrew Cuomo, 63 years old. https://t.co/6wIzrYvpoR	yes	no	yes	no	no	no	no
809	If you are pregnant and receive the VOCID-19 vaccine, the CDC invites you to participate in the VOCID-19 vaccine pregnancy registry. Learn more and consider registering here: https://t.co/HNCDknlP94	no					no	no
810	As vaccines reach more people and some states relax their mask mandates, the intensive care nurse Sara Reynolds shares her emotional history with @yasminv of what health workers actually do inside the intensive care that was ravaged by Covid 19. https://t.co/fGKcQUcite	no					no	no
811	****************** OH MY GOD *************** Click on the link for the breakdown of injuries of the United Kingdom government; reported deaths with regard to the Pfizer Covid vaccine from 9/12/20 to 21/02/21. https://t.co/eb0mUugTUi The following are the figures for the combined Pfizer and AstraZeneca vaccines: https://t.co/1Xer3Kbi72	no					yes	yes
812	1/ That an uncontrolled epidemic and a lack of strategy are absolutely decisive 2/ That border restrictions should be difficult over the next six months until vaccines make travel safer 3/ That vaccination campaigns must accelerate Full story: https://t.co/4vrQSOGpwO	no					yes	yes
813	A big thank you to all the partners, my technical teams and the media for making this day a reality. It is indeed a happy day for me when we received the AstraZeneca VOCID-19 vaccines. The VOCID-19 vaccination will begin on March 10, 2021.	yes	no	yes	no	no	no	no
814	.@POTUS prioritizes vaccines for our teachers, school staff and childcare workers this month — that's how we'll get back on track. https://t.co/5hoOWRwHgL	yes	no	yes	no	no	no	no
815	With @Walgreens, we are partnering to increase access to VOCID-19 vaccines for underserved communities. Learn more → https://t.co/FRRQZvEVI2 https://t.co/lih2rNopMp	yes	no	yes	no	no	no	no
816	In a clinical trial, Dr. Van Morris and Dr. Scott Kopetz test personalized vaccines against colorectal cancer: https://t.co/xTQs03gkrk @VanMorris® @skopetz #Cancer colorectal #EndCancer	yes	no	yes	no	no	no	no
817	VOCID-19 vaccines: What you need to know before getting vaccinated: https://t.co/bIvW1Qkef8 #HarvardHealth #COVID19 https://t.co/IS5kAZrcIC	no					no	no
818	If the Covid vaccines were developed in Warp Speed that the administration of @POTUS used Transwarp Drive to buy an SURPLUS vaccine. Their mastery of logistics and disciplined efficiency saved the United States. We just need to do our part and not be recklessly stupid a little longer. https://t.co/MFCXhGOPdu	yes	no	yes	no	no	no	no
819	Reuptake of this last entry in a 2-month data collection and discussion thread that shows (as expected and expected) that vaccines are effective in reducing the transmission of VOCID-19 https://t.co/V36e5nWxm5	yes	no	yes	no	no	no	no
820	Join CDC #COVID19 Partner Update Call Monday, March 8, at 3 p.m. EST Title: Expanding the COVID-19 vaccination toolbox: Update on Johnson &amp; Johnsonńs Janssen USA vaccine and new federal immunization programs. Retweet and Register: https://t.co/iw1thUfLoC. #COVIDVaccane https://t.co/xT92kPYKB8	no					no	no
821	My latest on @rason, on the quality of COVID-19 vaccines and the poor share of public health messages around them: https://t.co/ba9ERThn0r	no					no	no
822	There is light at the end of the tunnel. Cases of COVID-19 are in decline, and others are vaccinated. Thank you for wearing masks, keeping distance, planning vaccines and doing everything necessary to slow down the spread of COVID. Your actions make a difference.	yes	no	yes	no	no	no	no
823	Our Clinical Lead shares information on coronavirus vaccines, latest guidelines on symptoms and how to get a free NHS test to check if you have the coronavirus. For more information, see https://t.co/SkCoebU8y2 https://t.co/dgUhFGPt4b	no					no	no
824	According to @BeckersHR, New Jersey is currently ranked 5th nationally as a percentage of #COVID19 vaccines administered. We receive shots in our arms as quickly and fairly as possible, and we will not stop until everyone who wants to be vaccinated is vaccinated. https://t.co/lyai0SCImz	yes	no	yes	no	no	no	no
825	A new study warns Pfizer, Moderna COVID-19 vaccines could be much less effective against South Africa variant https://t.co/BgsY9bQQo2 https://t.co/OgsAuHMjOd	yes	no	yes	no	yes	no	no
826	The objective of COVAX is to ensure fair and equitable access to COVID-19 vaccines for all countries around the world. 92 low to medium income are eligible, including Indonesia & Vietnam. Similarly, 42 self-funded countries wanted access, including JPN, CAN, AUS &amp; GSP. https://t.co/YQCWJHH1ZM https://t.co/w6ffgC7rE5	yes		yes	no	no	no	no
827	As #COVID19 continues to spread, new variants may affect the effectiveness of vaccines, treatments and diagnoses, resulting in increased human and economic suffering. https://t.co/yUMxElneop https://t.co/PAv349xbvN	yes	no	yes	no	no	no	no
828	Vaccination is an important tool, such as wearing a mask and washing your hands. Currently, public health measures are still needed to reduce the spread of COVID-19 and save lives. For more information on vaccines #COVID19, please visit: https://t.co/VVm0NDo9Sv #COVIDVaccane #VaccinesWork https://t.co/3e7dILdHbE	yes	no	yes	no	no	no	no
829	I thanked @EmmanuelMacron for the support and solidarity #France. We both agree on a common European approach and safe and registered vaccines are essential to get out of the #Covid-19 pandemic. https://t.co/9FrFqVWrue	yes	no	yes	no	no	no	no
830	Here is a head-to-head comparison table of the CoronaVac and Pfizer/BioNEch vaccines from Sinovac. Choose wisely based on your risk of exposure to COVID-19, medical history and tolerance to side effects. Talk to a health care professional in case of doubt. https://t.co/Fa3iguWczj	no					no	no
831	All data shows that vaccines have been extremely effective both in reducing the spread and severity of the virus. Anyone who suggests otherwise does not tell you the truth. https://t.co/3rw0oFDPYK	yes	no	yes	no	no	no	no
832	"""I encourage others to be vaccinated. Especially those from minority ethnic communities, who may have reservations.. Consultant and clinical director Dr. Osanaiye of @SolentNSHSTrust reassures others after receiving the #COVIDVaccine. https://t.co/1e3nCAUFCB https://t.co/lILJ888KvU"	no					no	no
833	Pfizer and Moderna vaccines do not work as well against the coronavirus variant discovered for the first time in South Africa as against the dominant viral strain observed for the first time in the United Kingdom, according to a new study. https://t.co/yzVYBQHgHm https://t.co/6OA2yN9Blz	yes	no	yes	yes	no	yes	no
834	No one has to choose, all vaccines are morally acceptable, said Cardinal Cupich of Chicago. I don't know why they said what they said, we need to speak clearly. &lt; Reply to the handful of American bishops who questioned the vaccine J&amp;J. https://t.co/dFpipyOigS	no					no	no
835	The EU blocked a shipment of Covid vaccines to Australia last week, but this desperate scourge cannot hide the EU's inability to buy vaccine supplies.	yes		yes	yes	yes	yes	yes
836	Common issues, concerns and myths that have emerged about new VOCID-19 vaccines. https://t.co/LAvnFbPPQk https://t.co/3IZk07luv8	no					no	no
837	@Whitera08566324 The specific and significant risk of AME in COVID-19 vaccines should be disclosed visibly. https://t.co/Dzw5NXueHu	no					no	no
838	The worst part is that @fordnation complained about not having enough vaccines all the time. We can do much better, Ontario. https://t.co/ziGVXz1KNE	yes	no	yes	no	no	no	yes
839	On February 28, 2021, a gathering of nearly 350 cars took place in Brampton Township, Greater Toronto, to mark the cooperation between New Delhi and Ottawa on the supply of Covid-19 vaccines manufactured in India in Canada. #IndianCovidSheilds #StrongRelations	yes		yes	no	no	no	no
840	Our team members have contributed to the fight against the spread of COVID-19 and are now supporting the development and mass production of life-saving vaccines. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/4U1RzLEtQ6	yes	no	yes	no	no	no	no
841	It is a global pandemic that requires a global response. Our best chance for everyone to remain safe is to ensure that vaccines, tests and COVID-19 treatments are available to everyone everywhere. #AFairShot https://t.co/9t35cdem1M https://t.co/PobA4mdwwy	yes	no	yes	no	no	no	no
842	Reuters/Ipsos surveys show that most Americans want to know who received the VOCID-19 vaccine, and a majority support workplace and lifestyle restrictions for those who are not vaccinated https://t.co/UV9MsIed2T Let us know what you think in the surveys below. https://t.co/TNH8sAWjlS	yes	no	yes	no	no	no	no
843	#COVID19: Homelessness and people who sleep poorly will be a priority for Coronavirus vaccines, the government announced https://t.co/N84Jl9qAjo	yes	no	yes	no	no	no	no
844	Tanzanian President John Magufuli mocked the idea of a coronavirus pandemic. He fought masks, social distance and vaccines. He is now speculated that he is sick with the virus. He has not been seen in public for almost two weeks. https://t.co/tYrESc1rnx	yes	no	yes	no	no	no	no
845	Louisiana has just expanded the eligibility for Covid vaccine to include 16+ people with a state of health! I qualify as a smoker and got the unique dose of J&amp;J vaccine from a Walmart this morning. In two weeks, I can safely see other people fully vaccinated.. without mask! Get your vaccines! https://t.co/OPYGnbFOtz	yes	no	yes	no	no	no	no
846	new and important: the Russian disinformation campaign aims to undermine confidence in American covid vaccines, via the following address:.@mgordonwsj.........................................................................................................................................................................................................................................................	yes	no	yes	yes	no	no	no
847	Watch the video and let yourself be helped to spread the facts about Covid-19 vaccines and vaccination now that the vaccine is here To register for vaccination #COVID19, visit @NphcdANG https://t.co/9lu8KypWEV #YesToCovid19Vaccine https://t.co/d8WemqGMy0	no					no	no
848	We have found people who have been denied COVID vaccines — even when they have brought identity cards that fit the rules of a site. These policies are inconsistent, sometimes arbitrary. Walgreens, Albertsons and LA now claim that they are working to ensure that qualified people are not rejected. https://t.co/x38ndAU62U	yes	no	yes	no	no	no	yes
849	The EU has authorised the fourth vaccine #COVID19 → Janssen (Johnson &amp; Johnson). The authorisation process in place guarantees the safety and effectiveness of any vaccine on the EU market.	yes	no	yes	no	no	no	no
850	Jen Psaki told @nancycordes that Biden's administration foresees an oversupply of COVID vaccines because they still do not know which vaccine will be most effective on children, as well as the impact of variants or the need for booster doses https://t.co/yKcu17BfYn https://t.co/t33QFTfOHc	yes	no	yes	no	no	no	no
851	Honestly, we should have nationalized Ticketmaster during the COPID-19 crisis and used their old but mostly reliable technology to maintain a website when everyone is trying to buy a ticket to book vaccines for people.	no					no	no
852	Today, Malawi has received doses of #COVID19 vaccine shipped through the COVAX facility, a partnership between @WHO, @gavi, @MalawiUNICEF and @CEPIvaccines. Another step towards #VaccineEquity.	yes	no	yes	no	no	no	no
853	VOCID-19 vaccines: safe, effective and probably preventing transmission as well as disease Many good news ping @CaulfieldTim @MackayIM @TheSciBabe https://t.co/4dMA9OhXgE	yes		yes	no	no	no	no
854	Get facts about the #COVID19 vaccine from @NYCHealthCommr: ✅Vaccinations are safe and offer strong protection against COVID-19 ✅Vaccinations are more than 94% effective ✅You cannot get COVID-19 from a vaccine Learn more: https://t.co/BHibl51DtZ https://t.co/raW9ddRQOR	yes	no	yes	no	no	no	no
855	The three vaccines currently available in the United States offered extraordinary protection against hospitalizations and deaths of VOCID-19 in clinical trials. Health officials urge people to take the vaccine they offer when available https://t.co/GfjxR6HANU	yes	no	yes	no	no	no	no
856	REPRESENTATION: Biden plans to order all states, tribes and territories to make COVID vaccines available to all eligible adults in the country by 1 May https://t.co/1bPUs0hYum	yes	no	yes	no	no	no	no
857	With our partners, @gavi @OMS @CEPIvaccines, we are doing everything in our power to ensure that people around the world have access to safe and effective Covid-19 vaccines, wherever they live and whatever their level of income.	no					no	no
858	#LargestVaccineDrive #Unite2FightCorona Covid vaccines are almost 100% effective in preventing death of Covid, severe Covid disease and complications. - Dr. Rakesh Kumar, former Joint Secretary, Ministry of Health and Family Protection, Government of India https://t.co/S42jhxT3c7	yes	no	yes	no	no	no	no
859	More patience = less patients. Vaccines are there and many others are coming, but the vast majority of people do not yet have vaccine-induced immunity. https://t.co/Qb5wqzcseQ	yes	no	yes	no	no	no	no
860	@AmyKremer If it wasn't for President Donald J Trump, 520,000 Americans would not have died of COVID-19. There are vaccines because of scientists from Moderna, Pfizer, BioTech and Johnson &amp; Johnson.	yes	no	yes	yes	no	no	yes
861	No line for Pfizer vaccines at the UCSF Fresno COVID-19 Equity Project at the moment (3/11/21, 10:40 am). Opened on a first-come, first-served basis thanks to 65+ people, education and childcare, emergency services, food and medicine and health care. https://t.co/eDQOi9Mv3U https://t.co/DmXQGIcSDS	yes	no	yes	no	no	no	no
862	"""The vaccine is allowed. The vaccine does not lead to changes in DNA or future genetic changes.""Muhammad Ali Tanveer, Imam at Southampton Medina Mosque, received #COVIDVaccine and reassures its community that it is safe. https://t.co/1e3nCAUFCB https://t.co/Hthh6Db6tT"	yes	no	yes	no	no	no	no
863	This is a remarkable work on influenza: ventilation as compensation for vaccination needs in secondary schools Large implications as we wait for the supply of covid vaccines for teachers, and safe vaccines for children H/t @akm5376 https://t.co/CYCkF83qnp	no					no	no
864	I saw firsthand how the UK and Kenya work together to develop the COVID-19 vaccine through a partnership between @KEMRI_Kenya and @OxfordVacGroup https://t.co/lp1FE4SLvG	yes	no	yes	no	no	no	no
