tweet_no	tweet_text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
755	I have just received #CovidVaccine shot #2. Thanks to truth-based science to have safe and effective vaccines available. Please be vaccinated when you are able. The plan #BidenHarris #Covid_19 will use a government-wide approach to controlling the pandemic. #Wearamask https://t.co/cil4YLCeDz	yes	no	yes	no	no	no	no
756	It is good to be in the Concordian Lutheran Church in Brevard County to announce an additional vaccination site that will provide 4,000 Johnson &amp; Johnson vaccines for four days to those over 65 years of age or older.	yes	no	yes	no	no	no	no
757	Operation Warp Speed leaders waited more than two months to approve a Covid-19 vaccine distribution and administration plan proposed by U.S. health officials, officials said https://t.co/pwcoXO17IR	yes	no	yes	yes	no	no	no
758	I see that #AstraZeneca paid a lot to #media but the truth is that its vaccine like all the #VOID-19 vaccines are not tested and may or may not prevent VOCID-19. https://t.co/B7PGAyudn0 Evidence in my blog. Rest is love propaganda. If someone says opposite he/she is paid to declare it. https://t.co/tC5vZGYB7t	yes		yes	yes	yes	yes	yes
759	Alaska makes vaccines available to those over 16 years of age, becoming the first state to eliminate eligibility. The state has become a leader in the rapid vaccination of its residents, benefiting from relationships with tribal health organizations. requirements https://t.co/ZIGP9on2AW	yes	no	yes	no	no	no	no
760	"Dr. Ashish Jha says in @the_herald podcast ""we now have a high degree of certainty"" that Covid vaccines reduce transmission and says their best guess is that they reduce transmission by 70-90%. https://t.co/Gf1Yxen5pf"	yes	no	yes	no	no	no	no
761	More information on how the EU, the UK, the US and others block the expansion of vaccine production in the WTO, thus prolonging the pandemic.	yes		yes	yes	yes	yes	yes
762	India and South Africa's proposal urged the WTO to temporarily waive intellectual property rights for vaccines and treatment related to Covid-19 https://t.co/v1DstMUQXA	yes	no	yes	no	no	no	no
763	South Africa, India and more than 100 other nations have requested the World Trade Organization to temporarily waive patents for COVID-19 vaccines https://t.co/vxEn8RURWr https://t.co/ULseR92LMf	yes	no	yes	no	no	no	no
764	The FDA set a target for Covid-19 vaccine trials of at least 50% efficacy and a confidence interval of no less than 30%. Here are the confidence intervals of the main coronavirus vaccination trials. https://t.co/N1it9ZKnQW https://t.co/yWtdaiLS0l	yes	no	yes	no	no	no	no
765	Creating the foundation today to address tomorrow's challenges: we are evaluating a third dose of our #COVID19 vaccine against the new current &amp; variants. We are also discussing similar regulatory pathways to the flu vaccine to adapt vaccines if necessary. https://t.co/13moUoWmvO	yes	no	yes	no	no	no	no
766	Dozens of deaths have been reported to the federal government among people who received COVID-19 vaccines in Ohio, but authorities said there is no evidence that vaccination contributes to deaths. https://t.co/ApyzhoJbk via @mattwrighttv	yes	no	yes	no	no	no	no
767	The health districts of Richmond and Henrico will begin today to register people in the rest of Phase 1B for COVID-19 vaccines, including those 16-64 with pre-existing conditions.	yes	no	yes	no	no	no	no
768	He took my first dose of COVID vaccine today at V.R.Multi Speciality Hospital, Kurnool. Kudos to our scientists and doctors for their efforts. They developed vaccines in the shortest possible time. In addition, call on everyone to take the vaccine. Let's do #CoronaFreeIndia https://t.co/bgpM47KK	yes	no	yes	no	no	no	no
769	Vaccines: a fact check. Covishield &amp; Oxford-AstraZeneca AZD1222 COVID-19 vaccines are one and the same. Covishield is the licensed name for AZD1222 manufactured in India. Any suggestions that AZ/Covisheld vaccines are being used in.	yes	no	yes	no	no	no	no
770	Denying the poor countries the Covid vaccine to allow Pharma to benefit from IP is morally bankrupt. This should be a brainless one. President Biden must grant the exemption so that millions of people around the world can develop the vaccine and save lives. https://t.co/VWjNEIvrT6	no					no	yes
771	Former captain of the West Indies Sir Viv Richards and other players thank PM Modi for the gift of the Covid-19 vaccines #VaccineMaitri #COVID19 #CovidVaccine #LargestVaccineDrive https://t.co/edivsZW45X	no					no	no
772	There are no VOCID-19 vaccines specifically produced for Africa or Nigeria. The vaccines we will use in Nigeria are the same as those used in the United States, the United Kingdom, Israel, France, Germany and most European countries. #YesToCOVID19Vaccine https://t.co/PxmjUfjfsQ	yes	no	yes	no	no	no	no
773	"Dr. Walensky, director of the CDC, says that ""the more viruses are out there and they reproduce... the more likely variants will arise."" Walensky stresses that stopping the spread is key to preventing variants that risk the effectiveness of Covid-19 vaccines. https://t.co/VenYirdU3w"	yes	no	yes	no	no	no	no
774	China is doing a much better job sharing its Covid vaccine with the world than Western nations are https://t.co/UBPbcHfy7n (through @bopinion)	no					no	no
775	This month, two of the national vaccines of COVID, Sovereign 02 and Abdala, will start clinical trials in the final phase and expand production, with immunization of groups at risk scheduled for the end of March. https://t.co/zS1P3H4NYk https://t.co/zOUKDNg19Q	yes	no	yes	no	no	no	no
776	Vaccines approved for use in the UK have been developed by Pfizer/Bionech and Oxford/AstraZeneca. They have met strict standards of safety, quality and efficacy.	yes	no	yes	no	no	no	no
777	Russia, China and Iran have been conducting information operations to manipulate narratives about #coronavirus vaccines. ASD analyzed messages related to the vaccine &gt;35,000 captured on our Hamilton 2.0 board to understand the impact of these operations. https://t.co/XvZjOhTFgs	yes	no	yes	yes	yes	yes	yes
778	The first vaccine #COVAX COVID-19 arrives in @flyethiopian this morning. Congratulations, @lia_tadesse @FMoHealth and @UNEthiopia for their excellent national and international leadership. No one is safe until everyone is safe. https://t.co/uRKFqoanyD	yes	no	yes	no	no	no	no
779	(Reuters) - The United States Centers for Disease Control and Prevention (CDC) said on Wednesday that people who have been given full doses of coronavirus vaccine no longer need quarantine after exposure to someone with COPID-19 disease. https://t.co/tYqmmUfoTM	yes	no	yes	no	no	no	no
780	As tests grow and new variants of viruses emerge, updated #COVID19 vaccines may be needed in the future to protect against these variants.	no					no	no
781	What we really hope from &amp; what we want from these vaccines is for us to keep people out of the hospital and people not to die, the infectious disease expert from BMC, @JaBarocas, analyzes the introduction of a new #vaccine, through @IBTimes: https://t.co/G2NPxAnRaO	no					no	no
782	I am pleased to address the Finance Ministers at yesterday's meeting on funding vaccines for Africa #COVID19. One of the main priorities of WHO is now to increase #COVAX's ambition to help all countries end the pandemic by expanding manufacturing https://t.co/zwHxh9C24a #VaccinEquity	yes	no	yes	no	no	no	no
783	Newly updated: Comparing #COVID19 vaccines developed by Pfizer, Moderna and Johnson &amp; Johnson https://t.co/P4vBP5lwAj via @statnews @HelenBranswell	no					no	no
784	We administer the VOCID-19 vaccines under the direction of MHRA experts. MHRA published the statement below on Thursday. Similar advice was issued by the WHO and the European Medicines Agency. https://t.co/OYOL1VPde1 @MHRAGOVUK	no					no	no
785	Several states have moved from risk-based systems to age-based systems for the distribution of VOCID-19 vaccines. People with high-risk disabilities say that change has put them aside and should have been prioritized. https://t.co/YI6MKewlmt	yes	no	yes	no	no	no	no
786	The first round of vaccines #COVAX has reached #SriLanka! This is an important step in our goal of ensuring a fair and fair distribution of #COVID19 #vaccines worldwide. Read more here: https://t.co/Itqodh6hyq #COVID19LK #COVID19SL #SriLanka #lka @GotabayaR @PresRajapaksa https://t.co/yTc8yJqz9j	yes	no	yes	no	no	no	no
787	Dr. Mary Ramsay, responsible for vaccination at @PHE_uk, talks about vaccine safety standards #COVID19. More information: https://t.co/PKVgX1hLvB https://t.co/DeokgTaBXG	yes	no	yes	no	no	no	no
788	Magnificently written article on the interaction between where we are w vaccines and the need for testing to support our vaccine efforts. Recommends very - read briefly. By: __________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________	no					no	no
789	We know we can't beat COVID without an equitable allocation of vaccines. The neck counties realized they weren't getting a good proportion of vaccines, so my house and my Senate colleagues fought for the people who need them most. I'm adding my voice to the choir. https://t.co/vlkX9nDsXk	yes	no	yes	no	no	no	no
790	New comment article by @DonnaFarber3 and John Teijaro - COVID-19 vaccines: immune activation modes and future challenges https://t.co/InyFPuk9QC #COVID19 #SARSCOV2 https://t.co/EfXmopSeYh	no					no	no
791	QUAD Leaders will discuss ongoing efforts to combat the Covid-19 pandemic and explore collaborative opportunities to ensure safe, equitable and affordable vaccines in the Indo-Pacific region: MEA	yes	no	yes	no	no	no	no
792	Soon, vaccines and vaccine passports may not be the only things needed to travel. A growing number of experts are now pressing for the removal of exemptions that protect babies from mask warrants.	yes	yes	yes	yes	yes	yes	yes
793	The shipment of VOCID-19 lifesaving vaccines has landed in Fiji to support @FijianGovt in protecting people against this disease. Many thanks to all our partners and donors for making this historic moment a reality. @FijiPM @FijiAirways @Nadokoulu @UNICEF @UNICEFSupply https://t.co/G3x0EgdWKV	yes	no	yes	no	no	no	no
794	Austria, Denmark and Israel have agreed to jointly develop Covid 19 vaccines in response, or even in advance, to mutant viruses that do not respond to current vaccines.	yes		yes	no	no	no	no
795	What we need is as many good vaccines as possible, Dr. Fauci said. Instead of analyzing the difference between 94 and 72, accept the fact that you now have three highly effective vaccines. Period.	no					no	no
796	When manufacturers began to plan for the development and mass production of VOCID-19 vaccines, they knew they could count on Parker for support. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/MKiq9iiwrk	no					no	no
797	In the new campaign, four former Presidents and First Ladies join forces to promote VOCID-19 vaccines. The answers to many of the major questions about vaccines are here: https://t.co/v6QML30vKa https://t.co/DVAobbpn2F	yes	no	yes	no	no	no	no
798	Two new VOCID-19 vaccine locations open tomorrow in Miami-Dade County. •Allen Park Community Center •Miami Springs Community Center Open 9-5 pm and deliver 500 vaccines first arrive first serve without appointments.	yes	no	yes	no	no	no	no
799	We must suspend patent and intellectual property rights on covid 19 vaccines in order to save lives. We must put public health to get benefits and ask for a #PeopleVaccine and #NoPatent	no					no	yes
800	The VOCID-19 vaccines are facing a variant of a virus. Our annual flu is actually 3 or 4 different vaccines against different viruses. A multivariate VOCID vaccine is certainly feasible for the future. https://t.co/2tdmDvCra	yes		yes	no	yes	no	yes
801	Countries have developed National Vaccination Deployment Plans (NDVP) to prepare for the introduction of vaccines #COVID19. Once an approved NDVP is reviewed, and other requirements are met - that country can be allocated vaccines from the #COVAX Facility. https://t.co/O91wphUV1o https://t.co/9JT4tLnsEr	yes	no	yes	no	no	no	no
802	What we ask for is simple. It's ethical. It's good public health. Distribute COVID vaccines equitably so that people at greatest risk everywhere - health professionals and vulnerable people - are immunized immediately, to stop a catastrophic global wave of COVID-19. https://t.co/EQwewyoiJk	no					no	yes
803	Unicef has made a U-turn and included Kenya Airways on the list of 15 airlines hired to transport COVID-19 vaccines. — Business Daily	yes	no	yes	no	no	no	no
804	"This urgent letter to the European Medicines Agency has some'superestrella' signatories. Please go to anyone who considers getting jab. ""...the approval of COVID-19 vaccines by the EMA was premature and reckless..."" https://t.co/3sguCsXw8H"	no					yes	yes
805	Beta Cell Foundation is monitoring the effects of VOCID-19 vaccines on people with #type1diabetes to inform other patients and healthcare providers about what to expect. If you have received all your doses, please help us fill out this form: https://t.co/Mu8un0iBRN	yes	no	yes	no	no	no	no
806	President Biden asked the states to make all adults in the United States eligible for Covid-19 vaccines by May 1st and set a target for the public to meet in small groups during Independence Day weekend https://t.co/cwfSbTD2zb	yes	no	yes	no	no	no	no
807	#COVID19 does not discriminate and should not be our vaccination effort. We ask that coronavirus vaccines be considered a global public good that is available to everyone everywhere. Full statement: https://t.co/VRKbqKJUTu #VaccinEquity https://t.co/tpy44mKDVW	no					no	yes
808	New Yorkers 60 years and older will now be eligible to receive Covid-19 vaccines from Wednesday. That means that people, as I am older, will now be eligible for the vaccine, said Governor Andrew Cuomo, 63 years old. https://t.co/6wIzrYvpoR	yes	no	yes	no	no	no	no
809	But more information is always needed. If you are pregnant and receive the VOCID-19 vaccine, the CDC is inviting you to participate in the Safe VOCID-19 Vaccine Pregnancy Registry. Learn more and consider registering here: https://t.co/HNCDknlP94	no					no	no
810	As vaccines reach more people and some states relax their mask mandates, ICU nurse Sara Reynolds shares her emotional history with @yasminv about what health workers are really treating within the ICU that have been devastated by Covid 19. https://t.co/fGKcQUcite	no					no	no
811	****************** OH MY GOD *************** Click on the link for the breakdown of UK government injuries &amp; deaths reported with respect to the Pfizer Covid vaccine for 9/12/20 to 21/02/21. https://t.co/eb0mUugTUi Here are the numbers of the combined Pfizer and AstraZeneca vaccines: https://t.co/1Xer3Kbi72	no					yes	yes
812	1/ That an uncontrolled epidemic and a lack of strategy are absolutely terrible 2/ That border restrictions should be difficult over the next six months until vaccines make travel safer 3/ That vaccination campaigns need to accelerate Full story: https://t.co/4vrQSOGpwO	no					yes	yes
813	A big thank you to all the partners, my technical teams and the media for making this day come true. It is really a happy day for me as we receive the AstraZeneca COVID-19 vaccines. Vaccination against COVID-19 will begin on March 10, 2021.	yes	no	yes	no	no	no	no
814	.@POTUS is prioritizing vaccines for our teachers, school staff and child care workers this month — that's how we'll get back on track. https://t.co/5hoOWRwHgL	yes	no	yes	no	no	no	no
815	Together with @Walgreens, we partner to increase access to VOCID-19 vaccines for underserved communities. Learn more → https://t.co/FRRQZvEVI2 https://t.co/lih2rNopMp	yes	no	yes	no	no	no	no
816	Through a clinical trial, our Dr. Van Morris and Dr. Scott Kopetz are testing custom mRNA vaccines for colorectal cancer: https://t.co/xTQs03gkrk @VanMorris® @skopetz #Cancer colorectal #EndCancer	yes	no	yes	no	no	no	no
817	COVID-19 Vaccines: What you need to know before you get vaccinated: https://t.co/bIvW1Qkef8 #HarvardHealth #COVID19 https://t.co/IS5kAZrcIC	no					no	no
818	If the Covid vaccines were developed at Warp Speed that the administration of @POTUS used Transwarp Drive to acquire a SURPLUS vaccine. Its domain of logistics and disciplined efficiency has saved the US. We just need to do our part and not be recklessly stupid a little more. https://t.co/MFCXhGOPdu	yes	no	yes	no	no	no	no
819	Replace this last entry into a 2-month thread that collects and discusses data that shows that vaccines (as expected and expected) are effective in reducing the transmission of VOCID-19 https://t.co/V36e5nWxm5	yes	no	yes	no	no	no	no
820	Join CDC #COVID19 Partner Update Monday, March 8, at 3:00 pm EST. Title: Expansion of the VOCID-19 Vaccination Toolbox: An Update on Johnson &amp; Johnson; Janssen USA Vaccine and New Federal Vaccination Programs. Retweet and Register: https://t.co/iw1thUfLoC. #COVIDVaccine https://t.co/xT92kPYKB8	no					no	no
821	My last in @rason, about how good COVID-19 vaccines are and how bad the public health messages around them have been: https://t.co/ba9ERThn0r	no					no	no
822	There is light at the end of the tunnel. COVID-19 cases are decreasing, and more are being vaccinated. Thank you for wearing masks, keeping distance, planning vaccines, and doing whatever it takes to slow down the spread of COVID. Your actions are making a difference.	yes	no	yes	no	no	no	no
823	Our Clinical Lead shares information about coronavirus vaccines, latest symptoms guidelines, and how to get a free NHS test to check if you have coronavirus. For more information, see https://t.co/SkCoebU8y2 https://t.co/dgUhFGPt4b	no					no	no
824	Currently, New Jersey ranks #5 nationwide as a percentage of #COVID19 vaccines administered, according to @BeckersHR. We are receiving gunfire as quickly and equitably as possible, and we will not stop until everyone who wants to be vaccinated is vaccinated. https://t.co/lyai0SCImz	yes	no	yes	no	no	no	no
825	New study warns that Pfizer, Modern VOCID-19 vaccines could be much less effective against the South African variant https://t.co/BgsY9bQQo2 https://t.co/OgsAuHMjOd	yes	no	yes	no	yes	no	no
826	The goal of COVAX is to ensure fair and equitable access to COVID-19 vaccines for all countries around the world. 92 low-to-medium incomes are eligible incl. Indonesia &amp; Vietnam. Also, 42 self-financed countries wanted access incl. JPN, CAN, AUS &amp; GSP. https://t.co/YQCWJHH1ZM https://t.co/w6ffgC7rE5	yes		yes	no	no	no	no
827	As #COVID19 continues to spread, new variants could undermine vaccine efficacy, treatment and diagnosis, leading to increased human and economic suffering. https://t.co/yUMxElneop https://t.co/PAv349xbvN	yes	no	yes	no	no	no	no
828	Vaccination is an important tool, such as wearing a mask and washing our hands. At this time, public health measures are still needed to reduce the spread of VOCID-19 and save lives. For more information on vaccines #COVID19, visit: https://t.co/VVm0NDo9Sv #COVIDVaccine #VaccinesWork https://t.co/3e7dILdHbE	yes	no	yes	no	no	no	no
829	I thank @EmmanuelMacron for the support and solidarity of #France and #Slovakia. We both agree on a joint European approach and safe and registered vaccines are key to getting out of the #Covid-19 pandemic. https://t.co/9FrFqVWrue	yes	no	yes	no	no	no	no
830	Here is a head-to-head comparison table of the CoronaVac and Pfizer/BioNEch vaccines of Comirnaty of Sinovac. Choose wisely based on your risk of exposure to COVID-19, clinical history and tolerance to side effects. Talk to a medical professional in case of doubt. https://t.co/Fa3iguWczj	no					no	no
831	All data shows that vaccines have been extremely effective both in reducing the spread and severity of the virus. Anyone who suggests otherwise is not telling the truth. https://t.co/3rw0oFDPYK	yes	no	yes	no	no	no	no
832	"""I urge others to receive the vaccine. Especially those from minority ethnic communities, who may have some reservations.Does advisor and clinical director Dr. Osanaiye of @SolentNHSTrust reassure others after having the #COVIDVaccine. https://t.co/1e3nCAUFCB https://t.co/lILJ888KvU"	no					no	no
833	Pfizer and Moderna vaccines also do not work against the coronavirus variant first discovered in South Africa as they do against the dominant viral strain first seen in the UK, according to a new study. https://t.co/yzVYBQHgHm https://t.co/6OA2yN9Blz	yes	no	yes	yes	no	yes	no
834	No one has to choose, all vaccines are morally acceptable, said Cardinal Cupich of Chicago. I don't know why they said what they said, we need to speak clearly. &lt; Replying to the handful of American bishops who have questioned the J&amp;J vaccine. https://t.co/dFpIPyOigS	no					no	no
835	The EU blocked a shipment of Covid vaccines to Australia last week. But this desperate scourge can hide from the EU itself not getting supplies of vaccines. The endless bureaucracy and internal struggles between Member States have caused disaster, says Xin Du https://t.co/rS3yakJSX9	yes		yes	yes	yes	yes	yes
836	Common questions, concerns and myths that have emerged about the new COVID-19 vaccines. https://t.co/LAvnFbPPQk https://t.co/3IZk07luv8	no					no	no
837	@Whitera08566324 The specific and significant risk of EMA of COVID-19 vaccines should be highlighted. https://t.co/Dzw5NXueHu	no					no	no
838	The worst part is that @fordnation complained of not having enough vaccines all the time. We can do much better, Ontario. https://t.co/ziGVXz1KNE	yes	no	yes	no	no	no	yes
839	On February 28, 2021, a meeting was held in the municipality of Brampton in the Greater Toronto area to mark the cooperation between New Delhi and Ottawa on the supply of Covid-19 vaccines made in India to Canada. #IndianCovidSheilds #StrongRelations	yes		yes	no	no	no	no
840	Our team members have been helping to combat the spread of VOCID-19, and are now supporting the development and mass production of life-saving vaccines. https://t.co/zfSolp1aNr #ParkerPurpose https://t.co/4U1RzLEtQ6	yes	no	yes	no	no	no	no
841	This is a global pandemic. It requires a global response. Our best chance for everyone to remain safe is to ensure that COVID-19 vaccines, tests and treatments are available to everyone everywhere. #AFairShot https://t.co/9t35cdem1M https://t.co/PobA4mdwwy	yes	no	yes	no	no	no	no
842	Reuters/Ipsos surveys show that most Americans want to know who received the COVID-19 vaccine, and a majority support workplace and lifestyle restrictions for those who are not vaccinated https://t.co/UV9MsIed2T Let us know what you think about the surveys below: https://t.co/TNH8sAWjlS	yes	no	yes	no	no	no	no
843	#COVID19: Homeless people and people who sleep badly will be prioritized for vaccines against coronavirus, the government has announced https://t.co/N84Jl9qAjo	yes	no	yes	no	no	no	no
844	Tanzania's president, John Magufuli, mocked the idea of a coronavirus pandemic. He faced masks, social distancing and vaccines. Now there are speculations that he is sick of the virus. He has not been seen in public for almost two weeks. https://t.co/tYrESc1rnx	yes	no	yes	no	no	no	no
845	Louisiana has just expanded the eligibility of the Covid vaccine to include people 16+ with a health condition! I qualify as a smoker and got the J&amp;J vaccine from a dose of a Walmart this morning. In two weeks I can safely see 100% other fully vaccinated people.. without mask! Get your vaccines! https://t.co/OPYGnbFOtz	yes	no	yes	no	no	no	no
846	new and important: the Russian disinformation campaign aims at undermining confidence in United States-provided vaccines, through: https://t.co/CLcNKFR1lq	yes	no	yes	yes	no	no	no
847	Watch the video and let them help spread the facts about Covid-19 vaccines and vaccination now that the vaccine is here To register for vaccination #COVID19, visit the website @NphcdANG https://t.co/9lu8KypWEV #YesToCovid19Vaccine https://t.co/d8WEMqGMy0	no					no	no
848	We found people who were denied the COVID vaccine, even when they brought identity documents that conform to the rules set out in a site. These policies are inconsistent, sometimes arbitrary. Walgreens, Albertsons and LA now say they are working to ensure that qualified people are not rejected. https://t.co/x38ndAU62U	yes	no	yes	no	no	no	yes
849	The EU has authorised the fourth vaccine #COVID19 → Janssen (Johnson &amp; Johnson). The current authorisation process ensures that any vaccine on the EU market is safe and effective.	yes	no	yes	no	no	no	no
850	Jen Psaki tells @nancycordes that Biden's administration is planning an excess supply of COVID vaccines because they still don't know which vaccine will be most effective in children, as well as the impact of variants or the need for booster vaccines https://t.co/yKcu17BfYn https://t.co/t33QFTfOHc	yes	no	yes	no	no	no	no
851	Honestly, we should have nationalized Ticketmaster during the VOCID-19 crisis and used its old but above all reliable technology to maintain a website until everyone is trying to buy a ticket to book vaccines for people. And we would also have gotten rid of Ticketmaster.	no					no	no
852	Today, Malawi received doses of the #COVID19 vaccine sent through the COVAX facility, an association between @WHO, @gavi, @MalawiUNICEF and @CEPIvaccines. Another step towards #VaccineEquity. Read more about it here https://t.co/CRJMKUy3BH	yes	no	yes	no	no	no	no
853	VOCID-19 vaccines: safe, effective and likely prevent transmission and disease Many good news ping @CaulfieldTim @MackayIM @TheSciBabe https://t.co/4dMA9OhXgE	yes		yes	no	no	no	no
854	Get data on the #COVID19 vaccine from @NYCHealthCommr: ✅Vaccinations are safe and offer strong protection against COVID-19 ✅Vaccinations are more than 94% effective ✅COVID-19 cannot be obtained from a vaccine Learn more: https://t.co/BHibl51DtZ https://t.co/raW9ddRQOR	yes	no	yes	no	no	no	no
855	The 3 vaccines currently available in the US offered extraordinary protection against hospitalizations and deaths by COVID-19 in clinical trials. Health officials are urging people to take any vaccines they offer when available https://t.co/GfjxR6HANU	yes	no	yes	no	no	no	no
856	PURPOSE: Biden plans to direct all states, tribes and territories to make COVID vaccines available to all eligible adults in the country by 1 May https://t.co/1bPUs0hYum	yes	no	yes	no	no	no	no
857	Together with our partners, @gavi @OMS @CEPIvaccines, we are doing our utmost to ensure that people around the world have access to safe and effective Covid-19 vaccines wherever they live and regardless of income level.	no					no	no
858	#LargestVaccineDrive #Unite2FightCorona Covid vaccines are almost 100% effective in preventing death Covid, severe Covid disease and complications. - Dr. Rakesh Kumar, former joint secretary, Ministry of Health and Family Welfare, Government of India https://t.co/S42jhxT3c7	yes	no	yes	no	no	no	no
859	More patience = less patients. Vaccines are here and many more are coming, but the vast majority of people still do not have immunity induced by the vaccine. https://t.co/Qb5wqzcseQ	yes	no	yes	no	no	no	no
860	@AmyKremer If it were for President Donald J Trump, 520,000 Americans would not be dead from COVID-19. There are vaccines due to scientists from Moderna, Pfizer, BioTech and Johnson &amp; Johnson.	yes	no	yes	yes	no	no	yes
861	There is no line for Pfizer vaccines in UCSF Fresno COVID-19 Equity Project at the moment (3/11/21, 10:40 am). Opened in a first-come unit, first served by 65+ people, education and care of children, emergency services, food and ag and health care. https://t.co/eDQOi9Mv3U https://t.co/DmXQGIcSDS	yes	no	yes	no	no	no	no
862	"""The vaccine is permissible.The vaccine does not lead to changes in DNA or future genetic changes.. Muhammad Ali Tanveer, Imam at the Medina Mosque of Southampton, received #COVIDVccine and assures his community that it is safe. https://t.co/1e3nCAUFCB https://t.co/Hthh6Db6tT"	yes	no	yes	no	no	no	no
863	This is a remarkable piece of influenza work: ventilation as compensation for immunization requirements in high school environments Large implications while waiting for the provision of safe vaccines for teachers, and safe vaccines for children H/t @akm5376 https://t.co/CYCkF83qnp	no					no	no
864	Great to see the first vaccines through #COVAX supported by the UK now in Kenya, as well as in other African countries. I saw first hand how the UK and Kenya are working together to further develop the COVID-19 vaccine through the partnership between @KEMRI_Kenya and @OxfordVacGroup https://t.co/lp1FE4SLvG	yes	no	yes	no	no	no	no
865	EVENING FOR A VERY GOOD EFFECTS OF VACCINE IN YOUR COMMUNITY AND CLAIMING: PRAYING TO VACCINES DETERMINING THE EXISTENCE OF COVID-19 &AMP; NO VIRUS GOING ON OUR LAND!!!ST. MICHAEL ARCHANGEL PROTECTION US!!! @aldenrichards02 @mainedcm #TBANDBoycottDGxEBxCS3 https://t.co/ccajYFqx1 https://t.co/Jo5RLSdarL	no					no	no
866	The messenger RNA technology that developed successful covid-19 vaccines could transform medicine. Below: sickle cell, HIV and malaria. https://t.co/pWtEwBvott	no					no	no
867	Despite severe technological barriers, some Native American tribes are vaccinating their members so efficiently that they have been able to expand and deliver coronavirus vaccines to people outside their tribes. https://t.co/ZHj7iFlrz	yes	no	yes	no	no	no	no
868	As the distribution of COVID-19 vaccines expands in the U.S., the different rules of eligibility and unequal access sometimes generate feelings of guilt, envy and judgment, especially when apparently young and healthy get their vaccines. https://t.co/wYNSFG2sJA	no					no	no
869	Ethiopian Airlines is ready to take a leading role in the transport of COVID-19 vaccines around the world and hopes that the demand for the service will last up to three years, said its head of cargo services on Sunday. https://t.co/FHdR5dROL3 https://t.co/V2HtsgFmla	yes	no	yes	no	no	no	no
870	According to @CDCgov Recs: Patients who received the first dose of #Pfizer or #Modern #COVID19 #vaccine and cannot complete the series due to supply or tolerability problems may receive a single dose of the J&amp;J vaccine 28 days after their initial mRNA vaccine. https://t.co/xNW1SD6vYA	yes	no	yes	no	no	no	no
871	Everyone reads this for @DrTedros. He asks that intellectual property rights be waived, as suggested by South Africa and India. For technology transfer, voluntary licenses. Dr.Tedros is right. It is time to end vaccine monopolies. We need a #PeopleVaccine https://t.co/6MoLqYo9gz	no					no	no
872	The best vaccine is available for you. The three available COVID-19 vaccines have been tested to protect against serious diseases, hospitalization, and death of COVID-19. Get pre-registration for the COVID-19 vaccine at: https://t.co/wc5BNe0myn https://t.co/nvDJ4LxicN	yes	no	yes	no	no	no	no
873	Fortunately in the United States, the Federal Act prohibits employers and other employers from requiring vaccination with a COVID vaccine distributed under an emergency use authorization: https://t.co/LzxSikER7Y The FDA clearly states that it is an investigation vaccine. See p. 9: https://t.co/rcgMqwiuDC	yes		yes	no	no	no	no
874	I am pleased to see the Johnson &amp; Johnson vaccine approved for use, an encouraging sign in our fight against COVID-19. We need more vaccines to get here quickly so that we can get them into the arms of Albertans. https://t.co/TA2wBaQecH	yes	no	yes	no	no	no	no
875	The director of the Philippine General Hospital, Dr. Gerardo Legaspi, urges Filipinos to trust science and to put aside other trials they may have on vaccines. Dr. Legaspi was the first health worker to receive the VOCID-19 jab in the country. https://t.co/GqFouxJKYR	yes	no	yes	no	no	no	no
876	A woman came to be vaccinated by the Black Doctors Consortium the same night her mother died of COVID. We put a circle around her, and we talked to her, and we prayed to her, and we gave her the vaccine. https://t.co/7WAUmIdrdn	yes	no	yes	no	no	no	no
877	COVID-19 vaccines are safe, effective and life-saving, but we can only end this pandemic if people receive them. Be sure to get vaccinated when your turn. https://t.co/8IgfjLiaZn	yes	no	yes	no	no	no	no
878	Alabama will start offering VOCID-19 vaccines to anyone over 55 years of age and anyone over 16 years of age with certain health conditions on March 22. https://t.co/1BPEjKWimx https://t.co/GDfREjR2RQ	yes	no	yes	no	no	no	no
879	It is unlikely that billions of people at risk for COVID-19 will receive a single dose of life-saving vaccines this year. Our global campaign calling for universal access to #COVID19 vaccines is launched today.	yes	no	yes	no	no	no	yes
880	#TouchdownAircraft The first batch of 468,000 COVID-19 vaccines under the #COVAX initiative has arrived. This is exciting news and great congratulations to @MoPHofficial.	yes	no	yes	no	no	no	no
